respondentid,choice1.,choice2.,choice3.,choice4.,choice5.,choice6.,choice7.,choice8,countyresident,countyland,scenicconcern,scenicmoderate,scenicmajor,nutrientconcern,nutrientmoderate,nutrientmajor,habitatconcern,habitatmoderate,habitatmajor,sedimentconcern,sedimentmoderate,sedimentmajor,recreationconcern,recreationmoderate,recreationmajor,valknowconservation,valundueblame,valwaterimportant,vallandregulate,valwaterproblem,valpaymentimportant,valtogether,valstaff,valsteward,valinfluence,pollutionobs,familiar25,otherswetland,otherscovercrop,othersnm,pastcrp,pastfcp,pastmci,pastoneseason,pastlongterm,pastgcdt,pastgcsv,nowcrp,noweqip,nowfcsv,nowcsp,practicegd,practicemintill,practicerb,practicerp,obssediment,obsnutrients,obsodor,obstrash,obslackfish,obsunsafeswim,obscolor,obsunsafedrink,opwetlandfamiliar,opwetlandcostr,opwetlandcontrol,opwetlandequipment,opwetlandcostm,opwetlandhabitat,opwetlandsoil,opcovercropfamiliar,opcovercroprp,opcovercroptimep,opcovercroptimeh,opcovercroprs,opcovercropis,opcovercropln,opnmfamiliar,opnmrs,opnmrl,opnmis,opnmrf,opnmcost,opwetlandopen,opwetlandrestored,opcovercropopen,opcovercropplant,opnmopen,acfish,acswim,acexplore,ackayak,achunt,achike,acbike,acpicnic,achorseride,acgooffroading,sptlandowners,sptfarmmanager,sptrenters,sptgovstaff,sptmrbboard,infonrcs,infofsa,infoces,infomedial,infospecialists,infosfdealer,infomdealer,infoneighborfriends,infoscdc,infovai,infoprivateconsultants,infonpo,infomedian,preferfielddemo,preferinternet,prefercountymeeting,prefertelevision,prefermagazines,preferradio,preferprinted,prefervisual,preferonfarmconsul,prefertradeshows,gender,age,education,income,incomefromfarming,landarea,majorityland,primaryrotation,work2017,COM,GCON,SMET,ETHIC,NCOM,ADV,AgResp,WATER,AgVal,LoSte,LoResp,NM_DIS,WLD_DIS,CC_DIS,OPEN,FAMIL,WLD_ADV,CC_ADV,NM_ADV
6946250964,,,,,,,,,Murray,Murray,2,3,3,4,3,3,4,4,3,4,4,3,4,3,3,4,4,4,4,4,2,5,5,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,3,3,2,2,5,5,4,2,2,2,4,4,4,4,3,3,4,4,2,1,3,1,2,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,Male,50-70,"B.A., B.S., or equivalent","$500,000 to $999,999",75%-100%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.",Corn/Corn/Bean (All conventional till),Full-time farm work on land owned by me or rented from others,0.628478143,-0.273693219,0.615664074,0.104307551,0.008612668,-0.005597139,0.245096469,0.160858721,0.791754417,-0.103991939,-0.111788797,0.095961568,-1.060153751,-0.623046495,-0.562661334,0.134812989,1.251559368,0.381907706,0.35576844
6946249196,V,C,C,C,V,V,C,C,Jackson,Jackson,2,3,3,2,3,3,3,3,3,3,3,3,2,2,2,5,4,4,3,3,4,4,4,4,3,3,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,4,3,3,3,4,2,4,4,4,3,4,2,1,3,3,3,3,3,3,2,3,3,3,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,Male,Over 70,High school diploma,"$250,000 - $499,999",75%-100%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,-0.180804863,-0.303527523,-0.056592784,-0.12266717,-0.103287839,-0.008193154,-0.195840486,-0.04293587,0.005453779,0.123878953,-0.112054019,0.33948307,-0.169403452,0.5433483,0.787552174,-0.171146997,-0.029052928,-0.315035762,-0.257466503
6946247015,C,C,V,C,C,C,C,C,Murray,Murray,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,4,3,4,4,3,2,3,2,2,2,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,4,4,4,5,5,2,4,4,3,3,4,4,4,3,2,3,3,4,4,4,2,3,1,3,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Male,50-70,High school diploma,"$25,000 - $99,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,0.046501434,-0.037958891,0.073018139,0.329698738,-0.038179076,0.002311677,-0.001275604,-0.03625383,-0.992861601,-0.734408923,-0.112082437,0.331587025,1.180335329,0.282407133,-0.293080691,0.130624832,-0.356900062,0.103422803,0.132164137
6946167103,V,V,V,V,V,V,V,V,Cottonwood,Cottonwood,3,3,3,3,3,4,3,3,4,3,3,3,2,3,3,4,4,4,2,4,4,4,4,3,3,1,3,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,2,3,4,2,3,5,4,3,2,2,2,4,4,2,3,2,2,3,5,4,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,Male,50-70,"B.A., B.S., or equivalent","$100,000 - $249,999",1%-25%,1 to 100 acres,"Yes, and I am in charge of a day to day farm operation.",Other (please specify),Part-time farm work on land owned by me or rented from others,0.232742476,-0.194649724,0.248324658,0.186449606,-0.2044569,-0.021868053,-0.132783725,0.003261118,-0.009154073,-0.31089611,-0.111917148,-0.438404845,-0.363884931,-0.604020075,-0.502579888,0.01014192,0.644700412,0.287691738,0.140941119
6946164683,V,V,V,V,V,V,V,C,Freeborn,Freeborn,3,4,4,2,3,4,3,4,3,3,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,3,2,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,3,3,3,3,4,4,3,2,2,2,4,4,3,3,2,2,4,4,3,1,2,1,2,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,Male,30-50,Some college but no 4-year degree,"$500,000 to $999,999",50%-75%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Conservation Reserve Program (CRP),Full-time farm work on land owned by me or rented from others,0.507803383,-0.297597112,0.150160824,0.683610669,0.386150514,0.040299628,0.261573703,0.112767161,0.113578341,-0.106467065,0.072814423,-0.608267779,-0.425143377,-0.62806349,-0.446312306,-0.056733363,0.424661285,0.301354112,0.324415358
6946161348,V,V,V,V,V,V,V,V,Nicollet,Nicollet,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,4,2,5,5,3,3,5,5,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,3,3,3,2,5,5,2,2,2,2,5,5,3,1,3,3,4,3,3,1,3,1,3,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,Male,Over 70,"B.A., B.S., or equivalent","$25,000 - $99,999",25%-50%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired,2.04839551,-0.10347078,1.923735717,1.602718393,-0.130832813,-0.018170433,0.280299442,0.17790927,0.926579919,0.208210078,0.072844485,0.255013864,-0.861934283,-0.654619831,-0.483497898,-0.320611979,1.273590516,0.800943806,0.502736545
6946157221,C,V,C,V,C,V,V,C,Grant,Grant,1,3,3,2,3,2,1,2,1,2,2,1,1,2,2,4,5,4,3,2,3,4,4,5,4,3,2,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,3,4,4,3,2,4,3,3,3,4,4,4,3,2,3,3,3,3,3,2,2,1,2,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,Male,30-50,"B.A., B.S., or equivalent","$500,000 to $999,999",75%-100%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Wheat,Full-time farm work on land owned by me or rented from others,-1.151994751,-0.273525131,-0.911942384,-0.583918015,-0.034668054,0.002162954,-0.158073954,-0.114518618,-0.023205796,0.285075555,-0.111856578,0.310763419,-0.007458037,0.252813378,-0.259411011,-0.112057332,-0.170939256,0.005730886,-0.114880415
6946154289,C,C,C,C,C,V,V,C,Lac Qui Parle,Lac Qui Parle,1,2,NA,1,3,3,3,1,1,2,2,2,2,2,1,3,5,4,3,4,4,3,3,4,3,2,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,3,3,3,3,2,2,4,3,4,4,3,1,2,2,3,4,3,3,2,3,3,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Male,30-50,High school diploma,"$100,000 - $249,999",75%-100%,"1,000 acres or more","Yes, and I am in charge of a day to day farm operation.",Other (please specify),Full-time farm work on land owned by me or rented from others,NA,NA,NA,NA,NA,NA,-0.00592637,-0.017304924,-0.684601555,-0.396526955,-0.112054699,-0.471664793,-0.471311626,0.020604131,0.471276661,-0.158479156,-0.201022957,0.056172835,0.028939235
6946149478,V,C,C,C,C,V,C,C,Sibley,Sibley,2,3,3,3,3,3,4,4,4,5,4,4,4,4,4,4,3,4,3,4,2,4,4,4,4,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,2,3,3,3,3,5,4,3,3,3,3,4,4,3,1,3,3,3,3,3,1,2,1,2,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,Male,50-70,High school diploma,"$25,000 - $99,999",25%-50%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Part-time farm work on land owned by me or rented from others,1.038692727,-0.18934579,0.909681036,0.214364184,0.35383136,0.020505717,-0.177049868,0.054018703,0.037239471,-0.188164758,-0.112082103,0.346520258,-0.406934829,-0.063681045,-0.546033698,-0.129338469,0.661830259,0.159456205,-0.018325713
6946147157,C,C,V,C,C,C,C,C,Lac Qui Parle,Lac Qui Parle,1,2,1,2,1,1,2,2,1,1,2,1,1,1,1,2,5,4,3,3,4,4,4,4,1,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,3,3,3,3,5,4,4,4,3,1,3,3,3,3,5,2,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Male,Over 70,High school diploma,"$25,000 - $99,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Wheat,Full-time farm work on land owned by me or rented from others,-1.39973015,-0.300952298,-1.480716177,-1.39704517,-0.303276347,-0.018935622,-0.195292417,-0.093428,-0.098649099,-0.507483546,-0.112288046,0.48102565,1.621466813,0.603199182,0.124585753,-0.211913461,-0.62859536,-0.034200692,-0.153632136
6946144634,,,,,,,,,Le Sueur,Le Sueur,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,2,4,4,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,2,3,4,4,4,4,4,3,1,3,3,4,4,4,4,1,1,3,3,3,2,3,1,3,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,Male,50-70,Some college but no 4-year degree,"$500,000 to $999,999",75%-100%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,0.148104162,-0.219170816,0.123770167,-0.103023489,-0.177704312,-0.015928114,0.276905097,0.153401027,0.135323609,-0.2721813,0.072801781,-1.327564427,0.290577777,-0.246241546,-0.209705268,0.09996523,0.194925848,0.167634739,0.13930015
6945891488,V,V,V,V,V,V,V,V,Lac Qui Parle,Lac Qui Parle,4,4,4,4,4,4,4,4,4,3,3,2,4,4,4,4,5,4,3,4,4,4,4,5,3,1,3,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,2,2,2,3,2,4,4,4,2,3,3,4,4,4,2,2,2,2,4,4,3,2,1,2,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Male,50-70,Some college but no 4-year degree,"$100,000 - $249,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Other (please specify),Full-time farm work on land owned by me or rented from others,1.049731762,-0.223814988,0.491232172,1.038596518,0.012567449,-0.005302404,-0.005119796,0.020288732,0.066708552,0.279599019,-0.11199546,-0.36101561,-1.031539594,-0.214642522,-0.027379,-0.010599852,0.497296234,0.185150611,-0.054137468
6945889965,V,V,C,C,C,V,V,C,Kandiyohi,Kandiyohi,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,4,2,3,4,4,4,4,4,1,2,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,2,4,4,4,4,3,4,3,2,3,2,4,4,3,3,2,2,3,4,2,2,2,1,3,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,Male,50-70,"B.A., B.S., or equivalent","$250,000 - $499,999",75%-100%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.",Other (please specify),Full-time farm work on land owned by me or rented from others,0.180988995,-0.071923134,0.139376868,0.170937288,0.276071467,0.015599459,0.240112478,-0.039269642,0.03088822,0.030745493,0.072813256,-0.615687583,0.431126677,-0.458588255,-0.216731362,0.027322328,-0.057050039,0.206840956,0.100354591
6945888906,,,,,,,,,Brown,Brown,3,3,3,3,3,3,4,3,3,2,2,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,50%-75%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,0.238338086,-0.279149712,-0.363898539,0.127216383,-0.165034046,-0.003475987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6945887634,V,V,V,V,V,V,V,V,Faribault,Faribault,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,1,1,1,4,2,5,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,5,5,5,5,4,3,5,3,5,5,1,1,1,5,5,5,1,1,5,2,2,2,3,2,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,Male,30-50,"B.A., B.S., or equivalent","$1,000,000 and over",75%-100%,"1,000 acres or more","Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,-1.753922926,-0.290712366,-1.794570152,-1.693632951,0.248058394,0.018834984,-0.226926471,-0.475943498,-0.889204631,0.451577125,0.07259644,2.069727646,1.664466182,1.193769815,-0.116130678,0.598162999,-0.859296573,-1.938055681,-1.696396256
6945886504,C,C,C,C,C,C,C,C,Pipestone,Pipestone,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,4,4,3,2,2,4,4,3,4,2,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,4,3,3,2,3,4,3,3,3,3,2,3,3,2,3,3,2,3,2,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Male,50-70,Some college but no 4-year degree,"$250,000 - $499,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,-1.617359792,-0.300762092,-1.33929808,-0.995071225,-0.278941565,-0.012599454,-0.211892961,-0.221224307,-0.473438992,-0.221743747,-0.112074668,0.364907659,0.262675921,0.188205045,0.185558143,-0.217809715,-0.635235956,-0.542204038,-0.577928036
6945885329,V,V,V,V,V,V,V,V,Nicollet,Nicollet,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,4,4,4,4,4,3,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,3,4,4,4,1,3,1,3,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Male,30-50,Some college but no 4-year degree,"$1 -$24,999",1%-25%,1 to 100 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,-0.772210183,-0.264945452,-0.868686516,-0.787743939,0.210129784,0.030085373,0.004662453,0.011672051,0.026944516,-0.121220906,-0.112219607,0.269894417,0.617721063,0.425612677,-0.581482255,0.156944739,0.346985857,0.13720164,0.167125655
6945884181,C,C,C,C,C,C,C,C,Dakota,Dakota,2,2,2,5,5,5,3,3,3,3,3,2,2,2,2,4,3,5,3,5,4,4,4,4,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,3,1,3,4,4,3,5,3,3,4,4,1,1,3,3,4,3,3,2,3,2,3,3,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Female,50-70,Graduate degree,"$1 -$24,999",0,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Full-time off-farm work,-0.139864848,-0.307001008,0.554226548,-0.536316001,-0.184426978,-0.020301707,0.273075719,0.185000841,0.23723892,-0.057852059,0.072796717,0.350966787,-0.681578294,0.097746556,0.353021892,-0.260862185,0.38027548,-0.018154523,0.035772655
6945882081,V,V,V,V,V,V,V,V,Brown,Brown,3,4,3,5,4,4,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,3,3,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,3,3,3,3,3,3,2,3,3,3,4,4,3,1,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,Male,50-70,High school diploma,,50%-75%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired,0.264559027,-0.100514165,0.568038085,0.417324181,-0.132544586,-0.012489013,0.03610446,0.051273526,0.048721933,-0.156270586,-0.111854327,0.342747851,-0.326293968,-0.01706885,0.851521381,-0.33416447,-0.371525614,-0.028207982,-0.108193476
6945880499,V,V,V,V,V,V,V,V,Cottonwood,Cottonwood,1,2,3,1,2,2,3,3,2,1,1,1,3,2,2,4,5,4,2,2,3,3,3,5,3,3,1,0,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,4,2,4,3,3,4,4,4,3,3,3,3,3,3,3,4,2,3,2,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Male,50-70,Some college but no 4-year degree,"$25,000 - $99,999",50%-75%,1 to 100 acres,"No, majority of my land is not currently used for crop production.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,-0.453482523,-0.30150529,-1.385039475,-0.691766016,-0.21611176,0.002634247,-0.175556683,-0.225752616,-0.754519276,0.20874575,-0.112058579,NA,NA,NA,NA,NA,NA,NA,NA
6945876874,C,V,C,C,C,V,V,C,Murray,Murray,2,2,2,1,2,2,1,1,1,2,1,1,2,2,1,3,1,4,3,2,5,4,3,4,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,3,5,5,5,2,3,5,2,2,2,5,5,5,4,3,3,3,4,3,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Male,50-70,Some college but no 4-year degree,"$500,000 to $999,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Full-time farm work on land owned by me or rented from others,-1.405585208,-0.300169925,-1.330425027,-0.932982444,-0.254860521,-0.020471856,-0.176850747,-0.052584075,-0.313552875,-0.512636028,-0.112103529,0.229156047,1.059949229,-0.632978833,0.033789776,0.227076366,-0.682381248,0.7147836,0.328940601
6945874059,V,V,V,C,V,V,V,C,Yellow Medicine,Yellow Medicine,2,2,2,3,3,3,2,2,2,3,2,2,3,3,2,4,4,5,4,3,3,5,5,5,3,1,3,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,3,4,4,4,4,3,4,3,2,4,2,4,4,2,4,2,2,4,4,2,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Male,50-70,Some college but no 4-year degree,"$250,000 - $499,999",50%-75%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Other (please specify),Full-time farm work on land owned by me or rented from others,-0.493066395,-0.273221907,-0.303140964,-0.667696938,-0.229001196,-0.021357513,0.260123251,0.099302516,0.889968942,0.444857825,0.072855578,-0.673549468,0.452058231,-0.234036347,0.150255809,0.243450594,0.02745803,0.099657928,0.21840847
6945872667,C,C,V,C,C,V,C,C,Lyon,Lyon,4,4,3,3,3,2,3,3,3,3,4,3,3,3,2,4,3,4,2,4,2,4,4,4,3,3,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,2,2,4,4,2,3,4,4,3,3,3,2,2,2,4,4,2,1,1,2,3,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,Male,50-70,Some college but no 4-year degree,"$100,000 - $249,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,0.136815545,-0.281426488,0.165232468,0.544796674,-0.232590981,-0.014105692,-0.10414081,-0.008021977,0.023603251,-0.087594382,0.072710729,-0.583113021,-1.091402991,0.437292012,-0.298168811,0.172312717,0.537003457,-0.385431166,-0.008178806
6945870973,V,C,V,C,C,C,C,V,Renville,Renville,2,3,2,2,2,2,1,1,1,2,2,2,3,3,3,4,5,4,1,2,4,4,4,4,3,2,NA,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,5,5,5,5,1,1,3,2,4,3,4,3,3,3,3,3,3,3,3,2,2,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Male,50-70,Some college but no 4-year degree,"$500,000 to $999,999",75%-100%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,-0.909045747,-0.178984889,-0.860326176,-0.584769016,-0.209227239,-0.017285479,NA,NA,NA,NA,NA,0.240747386,1.582785758,0.090074957,-0.03048413,0.128115978,-1.981123766,-0.405629807,-0.362133865
6945868936,C,C,C,C,C,C,C,C,Lac Qui Parle,Lac Qui Parle,2,2,2,3,2,3,3,3,2,2,2,1,2,2,1,4,5,4,3,2,4,3,3,4,4,2,2,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,4,4,1,2,3,3,4,5,4,3,3,1,3,3,3,3,3,2,3,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Male,50-70,Graduate degree,"$100,000 - $249,999",1%-25%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Part-time farm work on land owned by me or rented from others,-0.578132207,-0.303804715,-0.745611679,-0.721727726,-0.282065237,-0.019719146,-0.188688906,-0.160790976,-0.734238398,0.000482301,0.07254159,0.311650233,0.497074442,0.756079033,0.154715664,-0.117190844,-1.431193656,-0.460165986,-0.370425994
6945867319,V,C,V,C,V,V,C,C,Murray,Murray,4,4,3,3,4,4,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,4,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,4,5,5,5,5,1,1,4,5,5,2,4,4,4,2,2,3,3,4,2,2,3,2,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,Male,50-70,High school diploma,"$250,000 - $499,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,-0.212841937,0.439585078,0.296200907,0.502102238,-0.117718312,-0.017404057,0.262856016,0.138002235,0.426834675,0.171135393,0.072838283,-0.127447341,1.532825656,0.104104757,0.324760405,0.124567208,-1.949283789,-0.016266308,-0.064346515
