Water body name,Water body description,Water body type,Year added to List,Basin,AUID,Use Class,County,Affected designated use,Pollutant or stressor
Spring Creek,Unnamed cr to Hay Cr,Stream,2012,Red River of the North,09020106-534,"2Bg, 3C",Clay,Aquatic Recreation,Escherichia coli (E.coli)
Spring Creek,140th Ave to Wild Rice R,Stream,2018,Red River of the North,09020108-648,"2Bg, 3C",Mahnomen,Aquatic Recreation,Escherichia coli (E.coli)
St. Clair,Lake or Reservoir,Lake,2008,Red River of the North,03-0382-00,"2B, 3C",Becker,Aquatic Recreation,Nutrients
Stakke,Lake or Reservoir,Lake,2012,Red River of the North,03-0631-00,"2B, 3C",Becker,Aquatic Recreation,Nutrients
Star,Lake or Reservoir,Lake,1998,Red River of the North,56-0385-00,"2B, 3C",Otter Tail,Aquatic Consumption,Mercury in fish tissue
State Ditch 14,Unnamed ditch to Deerhorn Cr,Stream,2012,Red River of the North,09020106-531,"2Bg, 3C",Wilkin,Aquatic Recreation,Escherichia coli (E.coli)
State Ditch 49,Headwaters to S Br Two R,Stream,2016,Red River of the North,09020312-544,"2Bg, 3C",Kittson,Aquatic Life,Fish bioassessments
State Ditch 72,JD 31 to State Ditch 85,Stream,2016,Red River of the North,09020312-531,"2Bg, 3C",Kittson,Aquatic Life,Benthic macroinvertebrates bioassessments
State Ditch 72,JD 31 to State Ditch 85,Stream,2016,Red River of the North,09020312-531,"2Bg, 3C",Kittson,Aquatic Life,Fish bioassessments
State Ditch 84,Headwaters to N Br Two R,Stream,2016,Red River of the North,09020312-514,"2Bg, 3C",Kittson,Aquatic Life,Fish bioassessments
Stinking,Lake or Reservoir,Lake,2012,Red River of the North,03-0647-00,"2B, 3C",Becker,Aquatic Recreation,Nutrients
Stony,Lake or Reservoir,Lake,2018,Red River of the North,15-0156-00,"2B, 3C",Clearwater,Aquatic Recreation,Nutrients
Stony Creek,Hay Cr to S Br Buffalo R,Stream,2010,Red River of the North,09020106-502,"2Bg, 3C",Clay,Aquatic Life,Dissolved oxygen
Stony Creek,Hay Cr to S Br Buffalo R,Stream,1996,Red River of the North,09020106-502,"2Bg, 3C",Clay,Aquatic Life,Turbidity
Stony Creek,Hay Cr to S Br Buffalo R,Stream,2012,Red River of the North,09020106-502,"2Bg, 3C",Clay,Aquatic Recreation,Escherichia coli (E.coli)
Stony Creek,"Headwaters to T137 R45W S2, north line",Stream,2020,Red River of the North,09020106-510,"2Bg, 3C",Clay,Aquatic Life,Benthic macroinvertebrates bioassessments
Stony Creek,"170th St S to T137 R46W S5, north line",Stream,2010,Red River of the North,09020106-613,"2Bg, 3C",Clay,Aquatic Life,Turbidity
Stony Creek,"170th St S to T137 R46W S5, north line",Stream,2012,Red River of the North,09020106-613,"2Bg, 3C",Clay,Aquatic Recreation,Escherichia coli (E.coli)
Strand,Lake or Reservoir,Lake,2018,Red River of the North,04-0178-00,"2B, 3C",Beltrami,Aquatic Recreation,Nutrients
Stuart (Little West Bay),Lake or Reservoir,Lake,2012,Red River of the North,56-0191-02,"2B, 3C",Otter Tail,Aquatic Consumption,Mercury in fish tissue
STUART (MAIN BASIN),Lake or Reservoir,Lake,2012,Red River of the North,56-0191-01,"2B, 3C",Otter Tail,Aquatic Consumption,Mercury in fish tissue
Sybil,Lake or Reservoir,Lake,2008,Red River of the North,56-0387-00,"2B, 3C",Otter Tail,Aquatic Consumption,Mercury in fish tissue
Talac,Lake or Reservoir,Lake,2002,Red River of the North,03-0619-00,"2B, 3C",Becker,Aquatic Recreation,Nutrients
Tamarac River,Headwaters to Upper Red Lk,Stream,2018,Red River of the North,09020302-501,"2Bg, 3C",Koochiching,Aquatic Life,Fish bioassessments
Tamarac River,Florian Park Reservoir to Stephen Dam,Stream,2012,Red River of the North,09020311-503,"1C, 2Bdg, 3C",Marshall,Aquatic Life,Benthic macroinvertebrates bioassessments
Tamarac River,Florian Park Reservoir to Stephen Dam,Stream,2002,Red River of the North,09020311-503,"1C, 2Bdg, 3C",Marshall,Aquatic Life,Fish bioassessments
Tamarac River,"Stephen Dam to T158 R50W S23, west line",Stream,2014,Red River of the North,09020311-562,"2Bg, 3C",Marshall,Aquatic Life,Chlorpyrifos
Tamarac River,"Stephen Dam to T158 R50W S23, west line",Stream,2020,Red River of the North,09020311-562,"2Bg, 3C",Marshall,Aquatic Life,Total suspended solids (TSS)
Tamarac River,"T158 R50W S22, east line to Red R",Stream,2020,Red River of the North,09020311-563,"2Bg, 3C",Marshall,Aquatic Life,Benthic macroinvertebrates bioassessments
Tamarac River,"T158 R50W S22, east line to Red R",Stream,2020,Red River of the North,09020311-563,"2Bg, 3C",Marshall,Aquatic Life,Total suspended solids (TSS)
Terrebonne Creek,CD 4 to CD 58,Stream,2010,Red River of the North,09020305-574,"2Bg, 3C",Red Lake,Aquatic Recreation,Escherichia coli (E.coli)
Thief River,Agassiz Pool to Red Lake R,Stream,2014,Red River of the North,09020304-501,"2Bg, 3C",Marshall,Aquatic Consumption,Mercury in fish tissue
Thief River,Agassiz Pool to Red Lake R,Stream,2006,Red River of the North,09020304-501,"2Bg, 3C",Marshall,Aquatic Life,Turbidity
Thief River,Thief Lk to Agassiz Pool,Stream,2020,Red River of the North,09020304-504,"2Bg, 3C",Marshall,Aquatic Life,Fish bioassessments
Toad,Lake or Reservoir,Lake,1998,Red River of the North,03-0107-00,"2B, 3C",Becker,Aquatic Consumption,Mercury in fish tissue
Toad River,"Little Toad Lk to T138 R38W S30, SW corner",Stream,2020,Red River of the North,09020103-526,"1B, 2Ag, 3B",Becker,Aquatic Life,Fish bioassessments
Toad River,"Little Toad Lk to T138 R38W S30, SW corner",Stream,2020,Red River of the North,09020103-526,"1B, 2Ag, 3B",Becker,Aquatic Recreation,Escherichia coli (E.coli)
Toad River,Unnamed cr to Pine Lk,Stream,2020,Red River of the North,09020103-770,"2Bg, 3C",Otter Tail,Aquatic Recreation,Escherichia coli (E.coli)
Traverse,Lake or Reservoir,Lake,1998,Red River of the North,78-0025-00,"2B, 3C",Traverse,Aquatic Consumption,Mercury in fish tissue
Trowbridge,Lake or Reservoir,Lake,2016,Red River of the North,56-0532-01,"2B, 3C",Otter Tail,Aquatic Consumption,Mercury in fish tissue
Twelvemile Creek,"T126 R45W S21, south line to W Br Twelvemile Cr",Stream,2014,Red River of the North,09020102-514,"2Bg, 3C",Traverse,Aquatic Life,Benthic macroinvertebrates bioassessments
Twelvemile Creek,"T126 R45W S21, south line to W Br Twelvemile Cr",Stream,2010,Red River of the North,09020102-514,"2Bg, 3C",Traverse,Aquatic Life,Dissolved oxygen
Twelvemile Creek,"T126 R45W S21, south line to W Br Twelvemile Cr",Stream,2014,Red River of the North,09020102-514,"2Bg, 3C",Traverse,Aquatic Life,Fish bioassessments
Twelvemile Creek,"T126 R45W S21, south line to W Br Twelvemile Cr",Stream,2010,Red River of the North,09020102-514,"2Bg, 3C",Traverse,Aquatic Life,Turbidity
Twelvemile Creek,"T126 R45W S21, south line to W Br Twelvemile Cr",Stream,2014,Red River of the North,09020102-514,"2Bg, 3C",Traverse,Aquatic Recreation,Escherichia coli (E.coli)
Twelvemile Creek,W Br Twelvemile Cr to Mustinka River Ditch,Stream,2014,Red River of the North,09020102-557,"2Bg, 3C",Traverse,Aquatic Life,Benthic macroinvertebrates bioassessments
Twelvemile Creek,W Br Twelvemile Cr to Mustinka River Ditch,Stream,2002,Red River of the North,09020102-557,"2Bg, 3C",Traverse,Aquatic Life,Fish bioassessments
Twelvemile Creek,W Br Twelvemile Cr to Mustinka River Ditch,Stream,2010,Red River of the North,09020102-557,"2Bg, 3C",Traverse,Aquatic Life,Turbidity
Twelvemile Creek,W Br Twelvemile Cr to Mustinka River Ditch,Stream,2014,Red River of the North,09020102-557,"2Bg, 3C",Traverse,Aquatic Recreation,Escherichia coli (E.coli)
"Twelvemile Creek, West Branch","T125 R46W S33, south line to Twelvemile Cr",Stream,2010,Red River of the North,09020102-511,"2Bg, 3C",Traverse,Aquatic Life,Dissolved oxygen
"Twelvemile Creek, West Branch","T125 R46W S33, south line to Twelvemile Cr",Stream,2014,Red River of the North,09020102-511,"2Bg, 3C",Traverse,Aquatic Recreation,Escherichia coli (E.coli)
Twin,Lake or Reservoir,Lake,2020,Red River of the North,56-1525-00,"2B, 3C",Otter Tail,Aquatic Recreation,Nutrients
Two River,M Br Two R to N Br Two R,Stream,2006,Red River of the North,09020312-501,"2Bg, 3C",Kittson,Aquatic Life,Turbidity
Two River,M Br Two R to N Br Two R,Stream,2010,Red River of the North,09020312-501,"2Bg, 3C",Kittson,Aquatic Recreation,Escherichia coli (E.coli)
Two River,N Br Two R to Red R,Stream,2008,Red River of the North,09020312-509,"2Bg, 3C",Kittson,Aquatic Life,Turbidity
"Two River, Middle Branch",CD 23 to S Br Two R,Stream,2016,Red River of the North,09020312-503,"1C, 2Bdg, 3C",Kittson,Aquatic Life,Benthic macroinvertebrates bioassessments
"Two River, Middle Branch",CD 23 to S Br Two R,Stream,2002,Red River of the North,09020312-503,"1C, 2Bdg, 3C",Kittson,Aquatic Life,Fish bioassessments
"Two River, Middle Branch",CD 23 to S Br Two R,Stream,2016,Red River of the North,09020312-503,"1C, 2Bdg, 3C",Kittson,Aquatic Recreation,Escherichia coli (E.coli)
"Two River, North Branch",Headwaters to CD 22,Stream,2010,Red River of the North,09020312-504,"2Bg, 3C",Kittson,Aquatic Life,Dissolved oxygen
"Two River, North Branch",Headwaters to CD 22,Stream,2002,Red River of the North,09020312-504,"2Bg, 3C",Kittson,Aquatic Life,Fish bioassessments
"Two River, North Branch",CD 22 to Two R,Stream,2010,Red River of the North,09020312-508,"2Bg, 3C",Kittson,Aquatic Life,Dissolved oxygen
"Two River, North Branch",CD 22 to Two R,Stream,2016,Red River of the North,09020312-508,"2Bg, 3C",Kittson,Aquatic Life,Fish bioassessments
"Two River, South Branch",Lk Bronson to M Br Two R,Stream,2016,Red River of the North,09020312-502,"1C, 2Bdg, 3C",Kittson,Aquatic Life,Benthic macroinvertebrates bioassessments
"Two River, South Branch",Lk Bronson to M Br Two R,Stream,2016,Red River of the North,09020312-502,"1C, 2Bdg, 3C",Kittson,Aquatic Life,Fish bioassessments
"Two River, South Branch",Lateral Ditch 2 to Lk Bronson,Stream,2016,Red River of the North,09020312-505,"1C, 2Bdg, 3C",Kittson,Aquatic Life,Benthic macroinvertebrates bioassessments
"Two River, South Branch",Lateral Ditch 2 to Lk Bronson,Stream,2016,Red River of the North,09020312-505,"1C, 2Bdg, 3C",Kittson,Aquatic Life,Fish bioassessments
"Two River, South Branch",Lateral Ditch 2 to Lk Bronson,Stream,2016,Red River of the North,09020312-505,"1C, 2Bdg, 3C",Kittson,Aquatic Recreation,Escherichia coli (E.coli)
"Two River, South Branch",Unnamed ditch to Lateral Ditch 2 SD 95,Stream,2016,Red River of the North,09020312-506,"1C, 2Bdg, 3C",Roseau,Aquatic Life,Benthic macroinvertebrates bioassessments
"Two River, South Branch",Unnamed ditch to Lateral Ditch 2 SD 95,Stream,2002,Red River of the North,09020312-506,"1C, 2Bdg, 3C",Roseau,Aquatic Life,Fish bioassessments
"Two River, South Branch",Unnamed ditch to Lateral Ditch 2 SD 95,Stream,2016,Red River of the North,09020312-506,"1C, 2Bdg, 3C",Roseau,Aquatic Recreation,Escherichia coli (E.coli)
Uff,Lake or Reservoir,Lake,2014,Red River of the North,60-0119-00,"2B, 3C",Polk,Aquatic Recreation,Nutrients
Union,Lake or Reservoir,Lake,2014,Red River of the North,60-0217-00,"2B, 3C",Polk,Aquatic Consumption,Mercury in fish tissue
Unnamed,Lake or Reservoir,Lake,1998,Red River of the North,45-0119-00,"2B, 3C",Marshall,Aquatic Consumption,Mercury in fish tissue
Unnamed,Lake or Reservoir,Lake,2020,Red River of the North,56-0791-00,"2B, 3C",Otter Tail,Aquatic Recreation,Nutrients
Unnamed,Lake or Reservoir,Lake,2014,Red River of the North,60-0236-00,"2B, 3C",Polk,Aquatic Recreation,Nutrients
Unnamed creek,Unnamed cr to Rabbit R,Stream,2014,Red River of the North,09020101-515,"2Bg, 3C",Wilkin,Aquatic Life,Dissolved oxygen
Unnamed creek,Unnamed cr to Rabbit R,Stream,2014,Red River of the North,09020101-515,"2Bg, 3C",Wilkin,Aquatic Life,Turbidity
Unnamed creek,Unnamed cr to Lk Traverse,Stream,2014,Red River of the North,09020101-535,"2Bg, 3C",Traverse,Aquatic Life,Fish bioassessments
Unnamed creek,Unnamed cr to CD 52,Stream,2020,Red River of the North,09020101-539,"2Bg, 3C",Traverse,Aquatic Life,Fish bioassessments
Unnamed creek,Unnamed cr to Unnamed cr,Stream,2020,Red River of the North,09020102-532,"2Bg, 3C",Big Stone,Aquatic Life,Fish bioassessments
Unnamed creek,Unnamed cr to Mustinka R,Stream,2014,Red River of the North,09020102-538,"2Bg, 3C",Grant,Aquatic Life,Benthic macroinvertebrates bioassessments
Unnamed creek,Unnamed cr to Mustinka R,Stream,2014,Red River of the North,09020102-538,"2Bg, 3C",Grant,Aquatic Life,Fish bioassessments
Unnamed creek,Unnamed cr to Mustinka R,Stream,2020,Red River of the North,09020102-561,"2Bg, 3C",Grant,Aquatic Life,Benthic macroinvertebrates bioassessments
Unnamed creek,Unnamed cr to Unnamed cr,Stream,2014,Red River of the North,09020102-578,"2Bg, 3C",Grant,Aquatic Life,Fish bioassessments
Unnamed creek,Unnamed cr to Dead Lk,Stream,2020,Red River of the North,09020103-757,"2Bg, 3C",Becker,Aquatic Recreation,Escherichia coli (E.coli)
Unnamed creek,CD 3 to Otter Tail R,Stream,2020,Red River of the North,09020103-761,"2Bg, 3C",Wilkin,Aquatic Recreation,Escherichia coli (E.coli)
Unnamed creek,CD 6A to Whiskey Cr,Stream,2020,Red River of the North,09020104-516,"2Bg, 3C",Wilkin,Aquatic Life,Fish bioassessments
Unnamed creek,Unnamed ditch to S Br Buffalo R,Stream,2020,Red River of the North,09020106-544,"2Bg, 3C",Wilkin,Aquatic Life,Benthic macroinvertebrates bioassessments
Unnamed creek,Unnamed cr to Buffalo Cr,Stream,2020,Red River of the North,09020106-580,"2Bg, 3C",Becker,Aquatic Life,Benthic macroinvertebrates bioassessments
Unnamed creek,Unnamed cr to Buffalo Cr,Stream,2020,Red River of the North,09020106-580,"2Bg, 3C",Becker,Aquatic Life,Fish bioassessments
Unnamed creek,-96.41 46.924 to -96.449 46.909,Stream,2020,Red River of the North,09020106-624,"2Bg, 3C",,Aquatic Life,Benthic macroinvertebrates bioassessments
Unnamed creek,-96.41 46.924 to -96.449 46.909,Stream,2020,Red River of the North,09020106-624,"2Bg, 3C",,Aquatic Life,Fish bioassessments
Unnamed creek,Unnamed cr to Wild Rice R,Stream,2018,Red River of the North,09020108-546,"2Bg, 3C",Norman,Aquatic Recreation,Escherichia coli (E.coli)
Unnamed creek,Unnamed cr to Sand Hill R,Stream,2020,Red River of the North,09020301-539,"2Bg, 3C",Polk,Aquatic Life,Fish bioassessments
Unnamed creek,Headwaters to Upper Red Lk (04-0035-01),Stream,2018,Red River of the North,09020302-600,"2Bg, 3C",Beltrami,Aquatic Recreation,Escherichia coli (E.coli)
Unnamed creek,CD 115 to Red Lake R,Stream,2016,Red River of the North,09020303-550,"2Bg, 3C",Polk,Aquatic Life,Dissolved oxygen
Unnamed creek,Headwaters to Silver Cr,Stream,2018,Red River of the North,09020305-526,"2Bg, 3C",Clearwater,Aquatic Life,Dissolved oxygen
Unnamed creek,Headwaters to Silver Cr,Stream,2018,Red River of the North,09020305-526,"2Bg, 3C",Clearwater,Aquatic Recreation,Escherichia coli (E.coli)
Unnamed creek,Gerdin Lk to Poplar R Diversion,Stream,2018,Red River of the North,09020305-561,"2Bg, 3C",Polk,Aquatic Life,Fish bioassessments
Unnamed creek (County Ditch 27),240th Ave to 210th Ave,Stream,2020,Red River of the North,09020311-565,"2Bg, 3C",Kittson,Aquatic Life,Benthic macroinvertebrates bioassessments
Unnamed creek (County Ditch 27),240th Ave to 210th Ave,Stream,2020,Red River of the North,09020311-565,"2Bg, 3C",Kittson,Aquatic Life,Fish bioassessments
Unnamed creek (County Ditch 27),210th Ave to Red R,Stream,2020,Red River of the North,09020311-566,"2Bg, 3C",Kittson,Aquatic Life,Fish bioassessments
Unnamed creek (County Ditch 27),210th Ave to Red R,Stream,2020,Red River of the North,09020311-566,"2Bg, 3C",Kittson,Aquatic Life,Total suspended solids (TSS)
Unnamed creek (Doran Slough),Headwaters to Bois de Sioux R,Stream,2014,Red River of the North,09020101-510,"2Bg, 3C",Wilkin,Aquatic Life,Dissolved oxygen
Unnamed creek (Doran Slough),Headwaters to Bois de Sioux R,Stream,2014,Red River of the North,09020101-510,"2Bg, 3C",Wilkin,Aquatic Recreation,Escherichia coli (E.coli)
Unnamed creek (Lawndale Creek),Unnamed cr to Unnamed ditch,Stream,2020,Red River of the North,09020106-530,"1B, 2Ag, 3B",Wilkin,Aquatic Life,Fish bioassessments
Unnamed creek (Nassett Creek),"T148 R38W S28, south line to Lost R",Stream,2018,Red River of the North,09020305-545,"1B, 2Ag, 3B",Clearwater,Aquatic Life,Dissolved oxygen
Unnamed creek (Nassett Creek),"T148 R38W S28, south line to Lost R",Stream,2018,Red River of the North,09020305-545,"1B, 2Ag, 3B",Clearwater,Aquatic Life,Total suspended solids (TSS)
Unnamed creek (Nassett Creek),"T148 R38W S28, south line to Lost R",Stream,2018,Red River of the North,09020305-545,"1B, 2Ag, 3B",Clearwater,Aquatic Recreation,Escherichia coli (E.coli)
Unnamed creek (Red Lake Watershed Ditch 15),Headwaters to CD 66,Stream,2016,Red River of the North,09020306-509,"2Bg, 3C",Polk,Aquatic Life,Dissolved oxygen
Unnamed ditch,Headwaters to Unnamed ditch,Stream,2020,Red River of the North,09020101-527,"2Bg, 3C",Grant,Aquatic Life,Dissolved oxygen
Unnamed ditch,Unnamed ditch to JD 2,Stream,2020,Red River of the North,09020101-557,"2Bg, 3C",Grant,Aquatic Life,Fish bioassessments
Unnamed ditch,Unnamed cr to Unnamed ditch,Stream,2020,Red River of the North,09020102-564,"2Bg, 3C",Grant,Aquatic Life,Benthic macroinvertebrates bioassessments
Unnamed ditch,Unnamed ditch to Red R,Stream,2020,Red River of the North,09020104-537,"2Bg, 3C",Wilkin,Aquatic Life,Fish bioassessments
Unnamed ditch,Unnamed cr to Unnamed cr,Stream,2020,Red River of the North,09020106-578,"2Bg, 3C",Becker,Aquatic Life,Benthic macroinvertebrates bioassessments
Unnamed ditch,Unnamed ditch to Unnamed ditch,Stream,2020,Red River of the North,09020304-534,"2Bg, 3C",Marshall,Aquatic Life,Dissolved oxygen
Unnamed ditch,Unnamed ditch to Middle R,Stream,2016,Red River of the North,09020309-529,"2Bm, 3C",Marshall,Aquatic Life,Benthic macroinvertebrates bioassessments
Unnamed ditch (Becker County Ditch 15),"T140 R42W S7, south line to Buffalo R",Stream,2012,Red River of the North,09020106-607,"2Bg, 3C",Becker,Aquatic Recreation,Escherichia coli (E.coli)
Unnamed ditch (Ditch 200),Unnamed ditch to Unnamed ditch,Stream,2020,Red River of the North,09020304-511,"2Bg, 3C",Marshall,Aquatic Life,Benthic macroinvertebrates bioassessments
Unnamed ditch (Ditch 200),Unnamed ditch to Unnamed ditch,Stream,2020,Red River of the North,09020304-511,"2Bg, 3C",Marshall,Aquatic Life,Fish bioassessments
Upper Cormorant,Lake or Reservoir,Lake,2020,Red River of the North,03-0588-00,"2B, 3C",Becker,Aquatic Life,Fish bioassessments
Upper Lightning,Lake or Reservoir,Lake,2014,Red River of the North,56-0957-00,"2B, 3C",Otter Tail,Aquatic Recreation,Nutrients
Walker,Lake or Reservoir,Lake,1998,Red River of the North,56-0310-00,"2B, 3C",Otter Tail,Aquatic Consumption,Mercury in fish tissue
Walker,Lake or Reservoir,Lake,2020,Red River of the North,56-0310-00,"2B, 3C",Otter Tail,Aquatic Life,Fish bioassessments
Walker Brook,Walker Brook Lk to Clearwater R,Stream,2002,Red River of the North,09020305-509,"2Bg, 3C",Clearwater,Aquatic Life,Dissolved oxygen
Wall,Lake or Reservoir,Lake,1998,Red River of the North,56-0658-00,"2B, 3C",Otter Tail,Aquatic Consumption,Mercury in fish tissue
West Battle,Lake or Reservoir,Lake,2002,Red River of the North,56-0239-00,"2B, 3C",Otter Tail,Aquatic Consumption,Mercury in fish tissue
