respondentid,"choice1 ","choice2 ","choice3 ","choice4 ","choice5 ","choice6 ","choice7 ",choice8,countyresident,countyland,scenicconcern,scenicmoderate,scenicmajor,nutrientconcern,nutrientmoderate,nutrientmajor,habitatconcern,habitatmoderate,habitatmajor,sedimentconcern,sedimentmoderate,sedimentmajor,recreationconcern,recreationmoderate,recreationmajor,valknowconservation,valundueblame,valwaterimportant,vallandregulate,valwaterproblem,valpaymentimportant,valtogether,valstaff,valsteward,valinfluence,pollutionobs,familiar25,otherswetland,otherscovercrop,othersnm,pastcrp,pastfcp,pastmci,pastoneseason,pastlongterm,pastgcdt,pastgcsv,nowcrp,noweqip,nowfcsv,nowcsp,practicegd,practicemintill,practicerb,practicerp,obssediment,obsnutrients,obsodor,obstrash,obslackfish,obsunsafeswim,obscolor,obsunsafedrink,opwetlandfamiliar,opwetlandcostr,opwetlandcontrol,opwetlandequipment,opwetlandcostm,opwetlandhabitat,opwetlandsoil,opcovercropfamiliar,opcovercroprp,opcovercroptimep,opcovercroptimeh,opcovercroprs,opcovercropis,opcovercropln,opnmfamiliar,opnmrs,opnmrl,opnmis,opnmrf,opnmcost,opwetlandopen,opwetlandrestored,opcovercropopen,opcovercropplant,opnmopen,acfish,acswim,acexplore,ackayak,achunt,achike,acbike,acpicnic,achorseride,acgooffroading,sptlandowners,sptfarmmanager,sptrenters,sptgovstaff,sptmrbboard,infonrcs,infofsa,infoces,infomedial,infospecialists,infosfdealer,infomdealer,infoneighborfriends,infoscdc,infovai,infoprivateconsultants,infonpo,infomedian,preferfielddemo,preferinternet,prefercountymeeting,prefertelevision,prefermagazines,preferradio,preferprinted,prefervisual,preferonfarmconsul,prefertradeshows,gender,age,education,income,incomefromfarming,landarea,majorityland,primaryrotation,work2017
6945753660,,C,,,,C,,,Lyon,Lyon,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,4,4,2,3,4,3,2,4,2,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,4,4,1,2,5,3,3,2,4,4,3,1,4,4,2,3,4,2,3,1,2,2,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,Male,Over 70,High school diploma,"$250,000 - $499,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6945749841,C,V,C,C,C,V,C,C,Le Sueur,Le Sueur,1,2,3,3,3,2,3,3,2,3,3,2,3,3,2,5,5,4,2,2,2,3,4,4,3,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,3,4,4,4,4,4,4,4,3,3,4,4,4,3,3,2,3,3,4,3,2,3,2,3,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,Male,50-70,Some college but no 4-year degree,"$1 -$24,999",1%-25%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Part-time farm work on land owned by me or rented from others
6945491577,V,V,C,C,C,V,V,V,Nicollet,Nicollet,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,3,3,3,2,3,4,3,3,3,4,4,4,3,1,3,3,3,3,3,3,3,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,Male,50-70,Some college but no 4-year degree,"$100,000 - $249,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Corn/Bean (All conventional till),Full-time farm work on land owned by me or rented from others
6945489960,,,,,,,,,Brown,Brown,4,3,2,2,2,2,3,2,2,3,3,3,3,2,3,5,2,4,1,2,2,4,4,5,4,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,3,5,5,5,5,1,2,3,4,3,3,4,3,3,2,4,3,3,3,3,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,,,,"$100,000 - $249,999",,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",,Full-time farm work on land owned by me or rented from others
6945488925,V,V,V,V,V,V,V,V,Blue Earth,Blue Earth,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,4,4,,4,4,3,3,3,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,3,3,3,3,2,3,3,3,4,3,3,2,3,2,4,3,3,1,2,1,3,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,Female,50-70,Some college but no 4-year degree,"$1 -$24,999",25%-50%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Part-time farm work on land owned by me or rented from others
6945484811,V,V,V,V,V,V,V,V,Martin,Martin,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,5,5,5,4,5,5,5,5,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,3,3,4,4,3,5,5,4,2,2,2,5,5,5,3,2,2,5,5,2,1,2,1,2,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,Female,50-70,"B.A., B.S., or equivalent","$25,000 - $99,999",1%-25%,100 to 500 acres,"No, majority of my land is not currently used for crop production.",Other (please specify),Part-time farm work on land owned by me or rented from others
6945483564,V,V,V,V,V,V,V,V,Nicollet,Nicollet,1,3,1,2,2,1,1,1,1,2,1,1,1,1,1,5,5,5,2,2,1,4,4,5,3,2,2,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,5,2,4,4,3,4,3,3,3,2,2,3,3,3,3,3,3,2,3,2,3,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Male,50-70,Some college but no 4-year degree,"$100,000 - $249,999",50%-75%,"1,000 acres or more","Yes, and I am in charge of a day to day farm operation.",Corn/Corn/Bean (All conventional till),Part-time farm work on land owned by me or rented from others
6945482225,V,V,C,V,V,V,V,C,Lyon,Lyon,2,2,3,2,3,3,3,3,2,3,3,3,2,2,2,4,4,4,2,2,3,4,4,4,3,3,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,4,3,3,2,4,3,2,4,4,4,4,3,1,3,3,3,3,3,3,3,1,3,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Male,50-70,"B.A., B.S., or equivalent","$25,000 - $99,999",1%-25%,1 to 100 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6945480813,V,V,V,V,V,V,V,V,Otter Tail,Otter Tail,4,3,3,4,4,4,4,4,4,4,4,4,3,3,3,4,2,4,4,4,4,4,4,5,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,2,2,2,2,2,5,5,5,1,2,2,5,5,5,4,2,2,4,4,2,1,2,1,2,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,,,,,25%-50%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Alfalfa/other hay,Part-time farm work on land owned by me or rented from others
6945479131,C,C,C,C,C,C,C,C,Dakota,Dakota,3,3,3,2,3,3,3,3,4,3,3,,1,3,3,4,3,4,3,3,2,4,4,4,3,3,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,3,4,3,4,4,2,3,4,4,3,3,3,1,3,3,3,3,3,3,2,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Male,Over 70,High school diploma,"$500,000 to $999,999",75%-100%,,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean(All No-till),Full-time farm work on land owned by me or rented from others
6945476052,,,,,,,,,Traverse,Traverse,1,1,1,1,1,,,,,,,,1,,,5,5,5,5,2,2,4,4,5,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,5,3,5,4,4,2,2,4,3,2,3,3,4,3,5,2,2,4,3,4,,1,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,,,Graduate degree,,75%-100%,,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6945473463,V,V,C,C,V,C,V,V,Pope,Pope,4,4,3,3,4,3,3,3,3,4,4,3,2,5,5,5,5,5,2,4,4,5,5,4,1,2,2,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,4,5,4,2,4,5,1,3,3,5,5,2,2,3,4,3,5,3,2,3,1,2,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Male,50-70,"B.A., B.S., or equivalent","$25,000 - $99,999",25%-50%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Wheat,Full-time farm work on land owned by me or rented from others
6945471288,V,V,V,V,V,V,V,V,Dakota,Dakota,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,3,5,5,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,3,3,3,3,3,3,3,1,1,1,5,5,5,2,1,1,5,5,3,1,3,1,2,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,Male,Over 70,High school diploma,"$25,000 - $99,999",50%-75%,,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired
6945469617,V,V,V,V,V,V,V,V,Dakota,Dakota,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,1,1,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,50%-75%,,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired
6945357761,C,C,C,C,C,C,V,C,Blue Earth,Blue Earth,3,4,4,4,4,3,3,3,3,4,3,3,2,2,2,4,4,5,3,4,4,4,4,4,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,3,3,2,2,3,4,5,4,2,4,2,5,5,5,3,2,2,4,4,3,2,3,1,2,3,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Male,Over 70,Graduate degree,"$25,000 - $99,999",25%-50%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Other (please specify),Retired
6945346677,V,V,V,C,V,C,C,C,Lincoln,Lincoln,1,2,2,2,3,2,2,1,1,3,3,1,2,3,3,4,5,4,2,4,4,5,4,4,3,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,4,4,4,2,4,2,3,3,4,3,3,3,3,2,3,3,4,3,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Male,Over 70,"B.A., B.S., or equivalent","$100,000 - $249,999",50%-75%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired
6945339362,C,C,C,V,C,C,C,C,Jackson,Jackson,2,2,2,3,3,3,2,2,2,4,4,3,3,3,2,4,4,4,4,4,3,4,4,5,4,3,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,4,2,3,4,4,4,2,2,2,4,4,4,4,2,2,4,4,2,1,3,1,3,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,Male,50-70,"B.A., B.S., or equivalent","$1 -$24,999",50%-75%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6945333858,C,C,C,C,C,C,V,C,Blue Earth,Blue Earth,1,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,4,3,3,2,3,3,3,3,3,2,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Female,50-70,Some college but no 4-year degree,"$25,000 - $99,999",75%-100%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired
6945330465,C,V,C,C,V,V,V,V,Sibley,Sibley,2,3,3,3,3,3,3,3,4,3,3,2,2,3,2,4,4,4,2,4,4,4,3,4,4,1,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,3,4,4,3,3,4,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,Male,50-70,"B.A., B.S., or equivalent","$500,000 to $999,999",25%-50%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6945096694,V,,,,,,,,McLeod,McLeod,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,1,3,4,4,4,4,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,2,2,3,5,3,5,4,3,4,5,4,4,3,4,2,4,4,3,3,3,3,2,3,3,3,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,Male,50-70,High school diploma,"$1 -$24,999",1%-25%,1 to 100 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean(All No-till),Full-time off-farm work
6945095461,V,C,C,C,C,V,C,V,Lac Qui Parle,Lac Qui Parle,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,4,4,4,4,3,3,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,3,3,4,3,4,4,2,2,3,3,4,4,3,3,3,2,3,3,3,3,3,3,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Male,50-70,High school diploma,"$250,000 - $499,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6945093820,,,,,,,,,Otter Tail,Otter Tail,4,5,5,4,5,5,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,4,4,4,3,3,1,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,4,3,2,3,3,3,5,4,3,1,3,2,4,4,3,3,2,3,3,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female,50-70,High school diploma,"$25,000 - $99,999",,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",,
6945090035,,,,,,,,,Redwood,Redwood,1,4,3,5,4,3,3,3,3,4,4,3,2,4,3,4,4,4,,4,2,4,3,4,1,3,2,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,2,4,4,2,2,2,2,3,2,,2,4,4,3,3,3,3,3,4,3,1,2,1,1,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Male,Over 70,Some college but no 4-year degree,,50%-75%,"500 to 1,000 acres","Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Part-time farm work on land owned by me or rented from others
6945087838,V,V,V,V,C,C,V,C,Murray,Murray,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,5,5,5,4,4,5,4,4,4,3,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,3,4,4,3,3,5,4,3,2,2,5,5,5,1,3,3,4,4,3,1,2,1,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Male,50-70,High school diploma,"$500,000 to $999,999",50%-75%,1 to 100 acres,"Yes, and I am in charge of a day to day farm operation.",Other (please specify),Full-time farm work on land owned by me or rented from others
6945086238,C,C,V,C,V,C,V,V,Steele,Steele,2,2,2,3,3,3,2,2,3,3,2,2,1,1,1,4,5,4,3,4,4,4,4,4,3,,2,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,5,5,5,2,4,4,3,4,4,4,3,3,3,2,3,3,3,3,3,3,2,3,3,3,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,Male,50-70,Some college but no 4-year degree,"$100,000 - $249,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6945075683,V,C,C,V,C,C,C,V,Dakota,Dakota,2,2,2,4,3,3,3,2,3,4,3,2,3,3,2,3,4,4,4,4,4,4,4,5,4,3,3,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,2,4,3,4,3,4,4,3,3,4,3,4,4,3,2,3,3,4,4,3,2,3,1,2,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,Male,Over 70,Some college but no 4-year degree,"$100,000 - $249,999",,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6945073672,,,,,,,,,Le Sueur,Le Sueur,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,,4,3,3,3,4,3,4,,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,3,3,3,3,4,4,1,3,3,3,3,,4,1,3,3,3,3,3,1,3,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Male,Over 70,High school diploma,,,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Retired
6945071639,C,V,V,C,C,C,V,V,Waseca,Waseca,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,4,4,4,3,4,4,3,3,3,3,4,,3,1,3,3,3,3,3,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Male,Over 70,High school diploma,"$25,000 - $99,999",50%-75%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Retired
6945069066,V,C,C,V,C,V,V,C,Otter Tail,Otter Tail,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,4,4,4,3,4,4,3,2,2,2,4,4,4,3,2,2,4,4,3,1,3,1,3,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Male,Over 70,High school diploma,"$25,000 - $99,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Other (please specify),Full-time farm work on land owned by me or rented from others
6945066152,C,C,C,V,C,C,C,C,Yellow Medicine,Yellow Medicine,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,4,2,3,1,,4,4,4,2,2,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,,2,4,3,3,2,2,2,2,2,3,3,3,3,2,3,2,3,3,3,2,2,1,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Female,50-70,"B.A., B.S., or equivalent","$1,000,000 and over",75%-100%,100 to 500 acres,"No, majority of my land is not currently used for crop production.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Retired
6941915788,V,V,C,V,,V,V,C,Otter Tail,Otter Tail,2,4,3,4,3,4,2,3,2,3,4,3,2,3,3,4,4,5,4,5,4,4,4,3,4,3,2,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,3,4,3,3,4,4,2,3,3,3,4,4,3,4,2,2,3,5,2,2,2,1,3,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,Male,50-70,,"$250,000 - $499,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Alfalfa/other hay,Full-time farm work on land owned by me or rented from others
6941781008,C,C,C,C,C,C,C,C,McLeod,McLeod,2,3,3,2,2,3,4,3,2,3,2,2,2,3,3,4,5,4,1,3,2,3,3,4,3,3,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,5,5,3,3,4,3,2,2,2,5,5,1,1,2,2,3,3,3,2,2,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Male,50-70,Some college but no 4-year degree,"$25,000 - $99,999",25%-50%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Other (please specify),Full-time farm work on land owned by me or rented from others
6941005128,,,,,,,,,Carver,Carver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,I do not own any land,,,
6940815398,,,,,,,,,Murray,Murray,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,75%-100%,1 to 100 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6940155468,C,C,C,C,C,V,V,C,Stevens,Stevens,3,3,2,1,1,1,2,2,2,1,2,1,1,2,2,5,5,4,1,4,4,4,3,5,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,3,4,5,5,4,2,4,4,3,3,4,4,4,2,5,2,2,3,2,2,2,3,1,3,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,Male,30-50,"B.A., B.S., or equivalent","$100,000 - $249,999",50%-75%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired
6937754838,V,C,V,C,V,V,V,V,Martin,Martin,1,2,1,3,1,1,1,1,1,3,2,1,1,1,1,4,4,4,4,4,4,4,4,4,4,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,2,3,4,2,2,3,4,3,2,3,3,4,4,4,4,2,2,4,4,2,1,3,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,Male,50-70,"B.A., B.S., or equivalent","$100,000 - $249,999",50%-75%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6936574728,V,V,V,V,V,V,V,C,Blue Earth,Watonwan,3,4,4,4,5,3,4,4,4,5,5,4,5,5,5,4,2,5,4,5,2,5,5,5,4,1,3,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,3,2,4,2,3,5,5,3,3,5,4,4,4,3,5,1,1,5,4,2,1,1,1,3,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,Male,30-50,Graduate degree,"$100,000 - $249,999",1%-25%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Other (please specify),Full-time off-farm work
